,attendance,away_team_errors,away_team_hits,home_team_errors,home_team_hits,temperature,wind_speed,total_runs,game_hours_dec,home_team_win,home_team_loss,Capacity,Home_Team_WP,Away_Team_WP,Distance_to_CF,Packed_Ratio,WinPerc_Diff,field_type_n,game_type_n,sky_Cloudy,sky_Drizzle,sky_In Dome,sky_Night,sky_Overcast,sky_Rain,sky_Sunny,sky_Unknown,DofWeek_Friday,DofWeek_Monday,DofWeek_Saturday,DofWeek_Sunday,DofWeek_Thursday,DofWeek_Tuesday,DofWeek_Wednesday
343,27368.0,0,8,0,5,63.0,6.0,10,2.65,0,1,42319,0.3718,0.6579,404.0,0.6467071528155203,-0.2861,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
344,19007.0,0,6,1,12,63.0,16.0,10,2.9333333333333336,1,0,40615,0.4935,0.3289,400.0,0.46797981041487136,0.16459999999999997,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
345,37661.0,2,10,0,10,56.0,15.0,8,3.4166666666666665,1,0,37755,0.5454,0.5316,420.0,0.9975102635412528,0.013800000000000034,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
346,41500.0,0,11,0,6,69.0,4.0,8,3.35,0,1,41084,0.3377,0.5065,400.0,1.0,-0.16879999999999995,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
347,42651.0,0,9,3,6,90.0,13.0,8,2.85,1,0,48686,0.45,0.4231,407.0,0.8760423941174054,0.026900000000000035,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
348,30112.0,1,8,0,6,80.0,6.0,8,2.6666666666666665,1,0,45477,0.4103,0.5256,396.0,0.6621369043692416,-0.11529999999999996,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
349,28730.0,0,14,0,10,73.0,2.0,17,3.6,1,0,41339,0.5897,0.5325,402.0,0.6949853649096495,0.05720000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
350,38104.0,3,13,1,11,69.0,7.0,15,4.466666666666667,0,1,35051,0.6053,0.6579,410.0,1.0,-0.05260000000000009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,38116.0,0,13,1,6,71.0,9.0,12,3.4833333333333334,0,1,35051,0.6053,0.6579,410.0,1.0,-0.05260000000000009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
352,41711.0,1,6,0,7,50.0,10.0,5,3.45,1,0,41649,0.6579,0.6053,400.0,1.0,0.05260000000000009,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
353,41706.0,0,10,2,7,59.0,7.0,9,3.2666666666666666,0,1,41649,0.6579,0.6053,400.0,1.0,0.05260000000000009,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
354,41703.0,1,8,0,5,62.0,14.0,1,3.55,0,1,41649,0.6579,0.6053,400.0,1.0,0.05260000000000009,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
355,38172.0,0,9,2,4,43.0,11.0,6,4.066666666666666,0,1,35051,0.6053,0.6579,410.0,1.0,-0.05260000000000009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
356,38091.0,0,7,0,10,50.0,10.0,6,3.6166666666666663,1,0,35051,0.6053,0.6579,410.0,1.0,-0.05260000000000009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,42386.0,1,2,1,7,61.0,5.0,5,2.6,1,0,41649,0.6579,0.5443,400.0,1.0,0.11360000000000003,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
358,54449.0,0,13,1,9,89.0,7.0,12,4.266666666666667,0,1,56000,0.5443,0.6579,395.0,0.9723035714285714,-0.11360000000000003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
359,48800.0,0,6,1,6,68.0,0.0,3,2.6166666666666667,0,1,49282,0.5316,0.6053,400.0,0.9902195527778905,-0.07369999999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
360,54449.0,2,13,4,6,89.0,4.0,12,3.966666666666667,0,1,56000,0.5443,0.6579,395.0,0.9723035714285714,-0.11360000000000003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
361,49142.0,1,2,0,9,68.0,0.0,6,3.0166666666666666,1,0,49282,0.5316,0.6053,400.0,0.997159206201047,-0.07369999999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
362,54269.0,0,4,0,10,72.0,4.0,6,3.3,1,0,56000,0.5443,0.6579,395.0,0.9690892857142858,-0.11360000000000003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
363,49507.0,0,7,0,7,68.0,0.0,6,3.3833333333333333,0,1,49282,0.5316,0.6053,400.0,1.0,-0.07369999999999999,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
364,42384.0,1,3,0,2,70.0,6.0,1,2.75,0,1,41649,0.6579,0.5443,400.0,1.0,0.11360000000000003,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
365,37870.0,1,3,0,4,76.0,14.0,3,2.7333333333333334,1,0,35051,0.6053,0.5316,410.0,1.0,0.07369999999999999,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
366,42376.0,0,9,0,9,72.0,14.0,12,3.6166666666666663,1,0,41649,0.6579,0.5443,400.0,1.0,0.11360000000000003,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
367,37727.0,0,7,0,6,58.0,5.0,2,2.7333333333333334,1,0,35051,0.6053,0.5316,410.0,1.0,0.07369999999999999,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
368,43936.0,0,8,0,7,67.0,11.0,7,4.533333333333333,0,1,41339,0.5897,0.5443,402.0,1.0,0.045399999999999996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
369,43166.0,0,6,2,11,63.0,11.0,11,3.4166666666666665,0,1,41915,0.6203,0.6579,399.0,1.0,-0.03760000000000008,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,49617.0,0,8,0,7,70.0,6.0,11,3.733333333333333,1,0,56000,0.5443,0.5897,395.0,0.8860178571428572,-0.045399999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371,43571.0,2,10,1,13,58.0,13.0,11,5.066666666666666,1,0,41915,0.6203,0.6579,399.0,1.0,-0.03760000000000008,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
372,53901.0,0,9,1,6,84.0,5.0,11,4.2,0,1,56000,0.5443,0.5897,395.0,0.9625178571428571,-0.045399999999999996,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
373,39530.0,0,7,0,8,55.0,17.0,7,3.6833333333333336,0,1,37755,0.5454,0.6053,420.0,1.0,-0.05989999999999995,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
374,43826.0,0,8,0,9,62.0,8.0,7,3.9166666666666665,1,0,41339,0.5897,0.5443,402.0,1.0,0.045399999999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
375,49555.0,1,4,0,10,68.0,0.0,13,3.35,1,0,49282,0.5316,0.6538,400.0,1.0,-0.12220000000000009,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
376,42392.0,1,6,3,9,59.0,6.0,7,3.05,1,0,41649,0.6579,0.6203,400.0,1.0,0.03760000000000008,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
377,43915.0,1,8,0,9,72.0,7.0,7,3.7666666666666666,0,1,41339,0.5897,0.5443,402.0,1.0,0.045399999999999996,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,48019.0,0,6,0,13,67.0,10.0,8,3.5,0,1,48114,0.6538,0.5316,400.0,0.9980255227168807,0.12220000000000009,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
379,37842.0,1,3,0,9,80.0,12.0,6,3.3166666666666664,1,0,35051,0.6053,0.5454,410.0,1.0,0.05989999999999995,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
380,42148.0,0,6,0,3,58.0,10.0,1,2.5,1,0,41649,0.6579,0.6203,400.0,1.0,0.03760000000000008,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
381,47434.0,0,13,1,4,90.0,12.0,11,2.966666666666667,0,1,48114,0.6538,0.5316,400.0,0.9858668994471463,0.12220000000000009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
382,37762.0,0,10,0,10,79.0,8.0,9,3.55,1,0,35051,0.6053,0.5454,410.0,1.0,0.05989999999999995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
383,44747.0,0,5,0,4,62.0,3.0,3,3.183333333333333,0,1,41922,0.5263,0.6203,408.0,1.0,-0.09399999999999997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
384,49934.0,0,4,0,9,63.0,18.0,7,3.4166666666666665,1,0,49282,0.5316,0.6053,400.0,1.0,-0.07369999999999999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
385,37015.0,0,13,2,11,82.0,7.0,10,4.0,0,1,48114,0.6538,0.4211,400.0,0.7693187014174668,0.23270000000000007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
386,44615.0,2,9,0,12,71.0,6.0,14,3.2,1,0,45529,0.5263,0.4744,400.0,0.9799248830415779,0.0519,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
387,41445.0,1,4,0,16,62.0,10.0,8,3.066666666666667,1,0,41915,0.6203,0.5443,399.0,0.9887868304902779,0.07599999999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
388,24856.0,0,7,0,6,58.0,1.0,5,2.5666666666666664,0,1,47715,0.5065,0.4416,401.0,0.5209263334381222,0.06489999999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
389,36935.0,3,8,0,10,66.0,2.0,7,2.65,1,0,43651,0.4304,0.5263,401.0,0.846143272777256,-0.09589999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390,33277.0,0,7,0,10,60.0,4.0,7,2.533333333333333,0,1,47309,0.4868,0.6053,408.0,0.7033968166733603,-0.11849999999999994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
391,29475.0,0,4,0,6,73.0,2.0,5,2.4333333333333336,0,1,37903,0.5263,0.6053,410.0,0.7776429306387357,-0.07899999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
392,27762.0,1,10,0,13,77.0,3.0,10,3.3833333333333333,0,1,46897,0.4805,0.4474,415.0,0.5919781649146001,0.03309999999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
393,32587.0,0,9,0,6,71.0,7.0,11,3.3,0,1,42319,0.3718,0.6579,404.0,0.7700323731657175,-0.2861,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
394,21904.0,0,9,0,6,65.0,6.0,9,3.0166666666666666,0,1,40615,0.4935,0.3289,400.0,0.5393081373876647,0.16459999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
395,36787.0,0,9,1,4,56.0,6.0,3,3.2333333333333334,0,1,37755,0.5454,0.5316,420.0,0.9743610117865183,0.013800000000000034,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
396,51220.0,1,5,0,6,80.0,8.0,1,2.783333333333333,1,0,41084,0.3377,0.5065,400.0,1.0,-0.16879999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,31385.0,0,7,0,9,79.0,0.0,5,2.6166666666666667,1,0,48686,0.45,0.4231,407.0,0.6446411699461858,0.026900000000000035,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
398,28083.0,0,7,0,9,75.0,5.0,9,2.7,1,0,45477,0.4103,0.5256,396.0,0.6175209446533413,-0.11529999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,31635.0,0,4,1,7,66.0,4.0,3,3.05,1,0,41339,0.5897,0.5325,402.0,0.7652579888241128,0.05720000000000003,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
400,42093.0,1,5,1,3,79.0,5.0,5,2.65,0,1,48114,0.6538,0.4211,400.0,0.8748597081930415,0.23270000000000007,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
401,43328.0,0,7,0,11,67.0,11.0,7,3.2,1,0,45529,0.5263,0.4744,400.0,0.9516571855301017,0.0519,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
402,41320.0,1,3,0,7,65.0,14.0,3,2.25,1,0,41915,0.6203,0.5443,399.0,0.9858046045568413,0.07599999999999996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
403,29522.0,1,16,2,13,60.0,1.0,17,4.016666666666667,0,1,47715,0.5065,0.4416,401.0,0.6187152886932831,0.06489999999999996,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
404,20225.0,0,11,0,8,63.0,10.0,8,3.0166666666666666,0,1,43651,0.4304,0.5263,401.0,0.46333417332936244,-0.09589999999999999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
405,33222.0,0,9,0,12,60.0,10.0,10,2.9,1,0,47309,0.4868,0.6053,408.0,0.7022342471834112,-0.11849999999999994,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
406,28569.0,0,8,1,8,68.0,4.0,9,3.3666666666666667,0,1,37903,0.5263,0.6053,410.0,0.7537398095137589,-0.07899999999999996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
407,32835.0,1,7,1,12,75.0,2.0,7,3.4333333333333336,0,1,46897,0.4805,0.4474,415.0,0.7001513956116596,0.03309999999999996,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
408,30970.0,1,8,0,10,65.0,8.0,11,3.1333333333333333,1,0,42319,0.3718,0.6579,404.0,0.7318225855998488,-0.2861,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
409,25730.0,0,5,0,4,61.0,5.0,6,2.533333333333333,0,1,40615,0.4935,0.3289,400.0,0.6335097870244983,0.16459999999999997,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
410,37396.0,0,4,0,5,56.0,15.0,7,3.4833333333333334,0,1,37755,0.5454,0.5316,420.0,0.9904913256522315,0.013800000000000034,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
411,40124.0,0,7,0,8,73.0,5.0,8,2.85,1,0,41084,0.3377,0.5065,400.0,0.9766332392172136,-0.16879999999999995,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
412,32811.0,3,11,0,10,75.0,0.0,14,2.7666666666666666,1,0,48686,0.45,0.4231,407.0,0.6739309041613606,0.026900000000000035,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
413,32487.0,0,10,1,4,80.0,8.0,3,2.9166666666666665,0,1,45477,0.4103,0.5256,396.0,0.7143611056138268,-0.11529999999999996,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
414,30857.0,0,12,2,7,66.0,13.0,11,3.1333333333333333,0,1,41339,0.5897,0.5325,402.0,0.7464379883403082,0.05720000000000003,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
415,35968.0,0,4,2,10,77.0,3.0,4,3.0,1,0,48114,0.6538,0.4211,400.0,0.7475578833603524,0.23270000000000007,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
416,43070.0,2,5,0,7,64.0,5.0,7,2.7,1,0,45529,0.5263,0.4744,400.0,0.9459904676140481,0.0519,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
417,21618.0,0,6,0,7,70.0,14.0,8,2.9166666666666665,1,0,41339,0.5897,0.45,402.0,0.5229444350371321,0.1397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
418,47791.0,0,9,0,3,68.0,0.0,4,2.583333333333333,0,1,49282,0.5316,0.6053,400.0,0.9697455460411509,-0.07369999999999999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
419,38830.0,1,12,0,9,66.0,9.0,7,3.2666666666666666,1,0,45529,0.5263,0.3718,400.0,0.8528630103889828,0.15449999999999997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
420,41275.0,2,10,0,10,58.0,13.0,9,3.25,1,0,41915,0.6203,0.4805,399.0,0.984731003220804,0.13979999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
421,19796.0,0,9,0,12,62.0,1.0,5,2.9,1,0,47715,0.5065,0.4416,401.0,0.41488001676621605,0.06489999999999996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
422,35804.0,2,15,0,14,77.0,7.0,13,3.633333333333333,0,1,40209,0.4231,0.5443,396.0,0.8904474122708846,-0.12120000000000003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
423,19991.0,1,4,0,2,63.0,12.0,2,1.25,0,0,38362,0.4744,0.6579,399.0,0.5211146447004849,-0.18350000000000005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
424,41597.0,0,4,0,8,62.0,8.0,6,3.283333333333333,1,0,47309,0.4868,0.5454,408.0,0.8792618740620178,-0.058599999999999985,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
425,29566.0,0,13,2,13,69.0,9.0,13,3.2666666666666666,0,1,37903,0.5263,0.3289,410.0,0.7800437960055933,0.19739999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
426,14792.0,0,11,0,8,65.0,16.0,8,3.25,0,1,40615,0.4935,0.4211,400.0,0.36420041856456975,0.07240000000000002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
427,32121.0,0,9,0,7,72.0,12.0,7,3.3,1,0,41084,0.3377,0.4304,400.0,0.7818372115665466,-0.0927,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
428,20577.0,0,8,1,5,70.0,9.0,3,1.9166666666666663,0,1,41339,0.5897,0.45,402.0,0.49776240354144996,0.1397,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
429,44668.0,2,11,0,6,67.0,22.0,5,3.066666666666667,0,1,49282,0.5316,0.6053,400.0,0.9063755529402215,-0.07369999999999999,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430,36619.0,2,10,2,10,86.0,1.0,13,2.9833333333333334,1,0,48114,0.6538,0.4474,400.0,0.7610882487425698,0.20640000000000003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
431,36275.0,0,10,2,7,60.0,15.0,3,2.8,0,1,45529,0.5263,0.3718,400.0,0.7967449318017088,0.15449999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
432,41426.0,0,9,0,5,55.0,12.0,2,2.9166666666666665,0,1,41915,0.6203,0.4805,399.0,0.9883335321483956,0.13979999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
433,29471.0,1,9,0,8,71.0,6.0,11,2.75,1,0,40209,0.4231,0.5443,396.0,0.7329453604914322,-0.12120000000000003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
434,24138.0,0,4,2,12,67.0,12.0,12,3.083333333333333,1,0,38362,0.4744,0.6579,399.0,0.6292164120744487,-0.18350000000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,35520.0,0,5,1,3,61.0,20.0,8,3.466666666666667,1,0,47309,0.4868,0.5454,408.0,0.7508085142361919,-0.058599999999999985,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
436,24335.0,1,10,0,7,78.0,0.0,7,2.95,0,1,36742,0.5325,0.5263,407.0,0.6623210494801589,0.006199999999999983,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
437,23437.0,1,8,0,8,64.0,14.0,7,2.966666666666667,1,0,37903,0.5263,0.3289,410.0,0.6183415560773553,0.19739999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
438,21187.0,0,15,1,11,73.0,0.0,16,3.2,0,1,41168,0.5256,0.5065,409.0,0.514647298872911,0.019100000000000006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
439,26934.0,0,7,1,8,60.0,2.0,9,2.033333333333333,1,0,41299,0.5065,0.6053,420.0,0.6521707547398242,-0.0988,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
440,12976.0,0,3,0,5,57.0,13.0,1,2.1666666666666665,1,0,40615,0.4935,0.4211,400.0,0.31948787393820016,0.07240000000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
441,22104.0,1,4,0,13,83.0,12.0,14,2.75,1,0,41084,0.3377,0.4304,400.0,0.5380196670236589,-0.0927,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
442,32524.0,2,9,0,10,84.0,6.0,14,3.3,1,0,45477,0.4103,0.4416,396.0,0.715174703696374,-0.031299999999999994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
443,24297.0,0,6,0,3,75.0,6.0,6,2.6666666666666665,1,0,41339,0.5897,0.45,402.0,0.587750066523138,0.1397,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
444,44762.0,1,8,0,9,69.0,20.0,6,2.65,1,0,49282,0.5316,0.6053,400.0,0.9082829430623757,-0.07369999999999999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
445,29668.0,1,10,0,7,74.0,2.0,10,3.1666666666666665,1,0,48114,0.6538,0.4474,400.0,0.6166188635324438,0.20640000000000003,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
446,34286.0,0,12,0,13,70.0,7.0,17,3.283333333333333,1,0,45529,0.5263,0.3718,400.0,0.7530584901930638,0.15449999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
447,41582.0,0,8,0,19,65.0,10.0,15,3.083333333333333,1,0,41915,0.6203,0.4805,399.0,0.9920553501133246,0.13979999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
448,27376.0,1,5,0,6,70.0,5.0,8,3.033333333333333,1,0,40209,0.4231,0.5443,396.0,0.6808425974284364,-0.12120000000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
449,22454.0,2,8,1,8,70.0,13.0,10,3.8166666666666655,0,1,38362,0.4744,0.6579,399.0,0.5853188050675148,-0.18350000000000005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
450,35161.0,0,10,1,14,71.0,7.0,10,3.15,1,0,47309,0.4868,0.5454,408.0,0.743220106110888,-0.058599999999999985,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
451,21759.0,1,19,0,6,73.0,0.0,13,3.333333333333333,0,1,36742,0.5325,0.5263,407.0,0.5922105492352077,0.006199999999999983,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
452,28435.0,0,8,1,7,78.0,8.0,7,3.75,1,0,37903,0.5263,0.3289,410.0,0.7502044693032214,0.19739999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
453,23499.0,2,11,0,11,80.0,6.0,12,2.9166666666666665,1,0,41168,0.5256,0.5065,409.0,0.5708074232413525,0.019100000000000006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
454,25696.0,0,4,0,16,66.0,19.0,12,3.0166666666666666,1,0,41299,0.5065,0.6053,420.0,0.6221942419913316,-0.0988,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
455,14798.0,1,11,1,14,68.0,14.0,19,2.95,1,0,40615,0.4935,0.4211,400.0,0.36434814723624276,0.07240000000000002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
456,22348.0,0,14,1,10,71.0,6.0,13,3.033333333333333,1,0,41084,0.3377,0.4304,400.0,0.543958718722617,-0.0927,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
457,27531.0,1,6,1,12,85.0,5.0,9,2.5666666666666664,1,0,45477,0.4103,0.4416,396.0,0.6053829408272313,-0.031299999999999994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
458,18707.0,0,13,1,8,70.0,5.0,18,3.35,0,1,41339,0.5897,0.45,402.0,0.4525266697307627,0.1397,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
459,44532.0,1,11,2,6,68.0,0.0,12,3.3666666666666667,0,1,49282,0.5316,0.4868,400.0,0.9036159246783816,0.04479999999999995,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
460,27263.0,1,10,0,8,66.0,8.0,11,2.85,0,1,48114,0.6538,0.4474,400.0,0.5666334123124247,0.20640000000000003,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
461,34942.0,0,22,0,6,67.0,6.0,17,2.8,0,1,45529,0.5263,0.3718,400.0,0.7674668892354324,0.15449999999999997,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
462,20519.0,0,18,2,10,65.0,4.0,14,3.5666666666666664,0,1,38362,0.4744,0.6579,399.0,0.5348782649496898,-0.18350000000000005,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
463,26933.0,0,7,1,14,77.0,0.0,10,3.466666666666667,1,0,36742,0.5325,0.5263,407.0,0.7330303195253388,0.006199999999999983,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
464,24107.0,0,12,1,10,73.0,0.0,7,3.8666666666666663,0,1,41168,0.5256,0.5065,409.0,0.5855761756704236,0.019100000000000006,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
465,24981.0,0,8,1,10,65.0,16.0,11,3.4166666666666665,0,1,41299,0.5065,0.6053,420.0,0.6048814741277029,-0.0988,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466,13665.0,0,9,1,11,65.0,13.0,8,3.066666666666667,1,0,40615,0.4935,0.4211,400.0,0.33645204973531945,0.07240000000000002,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
467,47896.0,1,8,0,9,60.0,10.0,7,3.3166666666666664,1,0,49282,0.5316,0.4868,400.0,0.9718761413903656,0.04479999999999995,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
468,26443.0,0,8,1,7,72.0,0.0,5,4.016666666666667,0,1,31042,0.4211,0.5454,404.0,0.8518458862186715,-0.12430000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
469,28456.0,0,7,1,8,81.0,9.0,7,3.083333333333333,1,0,40209,0.4231,0.6203,396.0,0.7077022557138949,-0.1972,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
470,28924.0,0,14,1,7,74.0,2.0,17,4.016666666666667,0,1,38362,0.4744,0.5897,399.0,0.7539752880454617,-0.11530000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
471,17048.0,0,5,0,13,81.0,7.0,8,2.5166666666666666,1,0,47170,0.4416,0.6538,400.0,0.36141615433538266,-0.21220000000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
472,35093.0,0,3,1,14,66.0,14.0,17,3.533333333333333,1,0,41922,0.5263,0.4304,408.0,0.8371022374886694,0.09589999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
473,22092.0,0,6,3,9,65.0,15.0,7,3.05,0,1,38885,0.3289,0.5065,404.0,0.5681368136813681,-0.17759999999999992,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
474,31776.0,1,8,2,7,76.0,10.0,6,2.6833333333333336,0,1,41900,0.4474,0.3718,400.0,0.7583770883054892,0.0756,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
